0.16696016101204655	0.0015083076604869123	0.04680379379579769	0.0015082988831804044	0.02606753104984086	0.001508326880843684	0.6019807710118235	0.0015083133587498196	0.0015083277241671686	0.14612119681728383	0.0015083305325888057	0.0015083187989480237	0.0015083224742427008
0.09436089645914841	0.0005534159346608502	0.0005534173255130037	0.26600900405550976	0.0005534108192726302	0.0005534128464247628	0.46352954599173923	0.0005534122185812435	0.0005534149843078845	0.0005534157547001407	0.0005534116199014021	0.17111982659334724	0.0005534153968934757
0.002403896729011619	0.0024038619578807276	0.0024038802194179523	0.002403856932257462	0.0024038592757563764	0.0024038492281599605	0.54290505244064	0.002403892720683852	0.0024038841716652447	0.002403855731306007	0.002403863010781243	0.26181639758541503	0.1712398499970245
0.11348091462772279	0.39519404295856175	0.000469045650067299	0.00046904618592882955	0.0004690463732966709	0.00046904807464381165	0.4866345752372411	0.0004690471051190798	0.0004690470422753928	0.00046904497964352657	0.00046904503373384793	0.0004690474977681521	0.00046904923399766193
0.0005341928794722839	0.0005341915512661688	0.0005341940685786713	0.35173835209385673	0.0005341937367430097	0.0005341927045794283	0.36548881658557986	0.0005341918760691849	0.2774308878698562	0.000534194606378907	0.0005341992384105525	0.0005341951295968406	0.0005341976596121437
0.0005197542018195373	0.0005197590399719156	0.0005197560918246191	0.0005197624201906869	0.0005197524305412034	0.0005197540665686977	0.567886653355641	0.0005197534419416519	0.4263960170148414	0.0005197541357668559	0.0005197689188527931	0.0005197572816555457	0.0005197576003840713
0.0002530384948582219	0.0002530381324753254	0.33982268827599976	0.00025303945507855425	0.0002530389817079719	0.0002530379325538139	0.5260283885358003	0.0002530399604476036	0.1316185324852343	0.0002530384234203556	0.0002530386862738735	0.0002530407327969374	0.0002530399033530815
0.0033445054715663747	0.003344515473838225	0.0033444901977404784	0.0033444918195581572	0.0033444880203292045	0.003344537283764975	0.18639741436200244	0.0033445346852927953	0.29631330112164433	0.0033445256946588765	0.0033445683432956194	0.4838441126229523	0.003344514903356244
0.0006574708099452549	0.0006574645520131543	0.0006574643959818547	0.2597558417896145	0.0006574651564844232	0.0006574670004842909	0.5542845108576058	0.17938497419063976	0.0006574639327642735	0.000657468161109541	0.0006574722610572602	0.000657467977666091	0.0006574689146338167
0.0013262653125957217	0.0013262699720546665	0.0013262738318242395	0.426128609952434	0.0013262690246884704	0.0013262836923508537	0.11915288290269362	0.0013262854656895314	0.00132627313875651	0.0013262879385629988	0.4414557390166666	0.0013262813984559973	0.001326278353226837
0.00069931881144765	0.0006993115032398218	0.05080130924683105	0.032093300624429166	0.0006993197377391696	0.0006993111619194416	0.35178690480091446	0.0006993084854745279	0.10728753857096669	0.14169828176398708	0.04788711957800483	0.0006993129272543346	0.26424966278779166
0.002262483389820843	0.0022624504314406628	0.0022624670089503255	0.002262451842425905	0.0022624644111642503	0.002262451073858939	0.42100222265717047	0.002262457808377446	0.5541105950076669	0.00226246169501822	0.002262515627160266	0.002262502262730639	0.002262476784215009
0.0005698113127162036	0.0005698109223502576	0.0005698120759858186	0.0005698095130200975	0.0005698044261985918	0.0005698079303260949	0.10977012396251652	0.2325554238282517	0.0005698145533575569	0.0005698067961540504	0.0005698127480270333	0.0005698110465145991	0.6519763508845815
0.07242437285931459	0.0008453107256243663	0.0008453164552275883	0.0008453138995650764	0.0008453249414730093	0.0008453143478534148	0.5071495049207811	0.0008453217140403558	0.41197294907523035	0.0008453161442753828	0.0008453151017796836	0.0008453225896443663	0.0008453172251907235
0.0022625002573884445	0.002262487249462053	0.11491508032900997	0.002262446565104808	0.0022624502704021864	0.0022624731893869884	0.6332363641302919	0.0022624532238502107	0.002262482378017313	0.22922385399661394	0.002262487378300393	0.002262460060396915	0.0022624609717747895
0.0011834426918907997	0.0011834424766709007	0.0011834437451569001	0.0011834467281587001	0.001183442399403821	0.0011834356561821599	0.0011834425888016763	0.29595627304935457	0.0011834552428823639	0.001183438335397988	0.0011834439295091038	0.31638726819005986	0.37582202496653117
0.0005872070999571126	0.0005872043448316997	0.00058720474796569	0.4829456511066298	0.0005872039513078085	0.0005872038167857724	0.5105950825275489	0.0005872051538181293	0.0005872075186909121	0.0005872063997229954	0.0005872079570222219	0.0005872062698596711	0.0005872091058588104
0.000537926902489549	0.5615821490630492	0.000537924989721214	0.0005379273669113999	0.000537926513860006	0.0005379318578592026	0.4325006554575223	0.0005379258876452192	0.0005379253671392332	0.0005379250809169363	0.0005379257618460179	0.0005379260825065835	0.0005379296685332818
0.0012610512207530792	0.0012610581863044285	0.0012610513294348052	0.27381995790333746	0.001261057470185621	0.0012610479512703704	0.0012610627629774658	0.001261054701621886	0.0012610634293768333	0.0012610396719119714	0.7123084586923195	0.0012610480333032363	0.0012610486472033585
0.004807771695242258	0.004807692307900553	0.004807716183421264	0.004807692308032944	0.004807692308144126	0.0048076923080453545	0.2548079256873255	0.0048077115033815405	0.004807769341390056	0.004807692307952008	0.6923071259635142	0.004807796861430286	0.0048077212242198354
0.0008841788433519146	0.0008841775873125713	0.0008841918979536739	0.0008841903843927003	0.0008841799021405062	0.0008841808669769181	0.3664862590862191	0.0008841820350601839	0.4286047521543394	0.000884177550433714	0.0008841896361069972	0.0008841846742955485	0.19606715538141659
